video,label,id,t_start,t_end,frames
4CM11_13_R_#30,G04,7,661,718,58
4CM11_13_R_#30,D0X,1,719,763,45
4CM11_13_R_#30,B0B,3,764,971,208
4CM11_13_R_#30,D0X,1,972,1124,153
4CM11_13_R_#30,G06,9,1125,1177,53
4CM11_13_R_#30,D0X,1,1178,1231,54
4CM11_13_R_#30,B0A,2,1232,1436,205
4CM11_13_R_#30,D0X,1,1437,1461,25
4CM11_13_R_#30,G07,10,1462,1545,84
4CM11_13_R_#30,D0X,1,1546,1596,51
4CM11_13_R_#30,B0A,2,1597,1772,176
4CM11_13_R_#30,D0X,1,1773,1782,10
4CM11_13_R_#30,G05,8,1783,1839,57
4CM11_13_R_#30,D0X,1,1840,1887,48
4CM11_13_R_#30,B0B,3,1888,2097,210
4CM11_13_R_#30,D0X,1,2098,2290,193
4CM11_13_R_#30,G03,6,2291,2359,69
4CM11_13_R_#30,D0X,1,2360,2432,73
4CM11_13_R_#30,B0B,3,2433,2642,210
4CM11_13_R_#30,D0X,1,2643,2844,202
4CM11_13_R_#30,G10,13,2845,2904,60
4CM11_13_R_#30,D0X,1,2905,2968,64
4CM11_13_R_#30,B0A,2,2969,3177,209
4CM11_13_R_#30,D0X,1,3178,3200,23
4CM11_13_R_#30,G09,12,3201,3273,73
4CM11_13_R_#30,D0X,1,3274,3333,60
4CM11_13_R_#30,B0B,3,3334,3530,197
4CM11_13_R_#30,D0X,1,3531,3553,23
4CM11_13_R_#30,G01,4,3554,3605,52
4CM11_13_R_#30,D0X,1,3606,3648,43
4CM11_13_R_#30,B0A,2,3649,3808,160
4CM11_13_R_#30,D0X,1,3809,3840,32
4CM11_13_R_#30,G08,11,3841,3903,63
4CM11_13_R_#30,D0X,1,3904,3953,50
4CM11_13_R_#31,D0X,1,1,25,25
4CM11_13_R_#31,G10,13,26,78,53
4CM11_13_R_#31,D0X,1,79,123,45
4CM11_13_R_#31,B0B,3,124,294,171
4CM11_13_R_#31,D0X,1,295,314,20
4CM11_13_R_#31,G03,6,315,374,60
4CM11_13_R_#31,D0X,1,375,420,46
4CM11_13_R_#31,B0A,2,421,586,166
4CM11_13_R_#31,D0X,1,587,621,35
4CM11_13_R_#31,G05,8,622,684,63
4CM11_13_R_#31,D0X,1,685,748,64
4CM11_13_R_#31,B0B,3,749,908,160
4CM11_13_R_#31,D0X,1,909,962,54
4CM11_13_R_#31,G09,12,963,1039,77
4CM11_13_R_#31,D0X,1,1040,1112,73
4CM11_13_R_#31,B0B,3,1113,1281,169
4CM11_13_R_#31,D0X,1,1282,1513,232
4CM11_13_R_#31,G04,7,1514,1568,55
4CM11_13_R_#31,D0X,1,1569,1621,53
4CM11_13_R_#31,B0A,2,1622,1799,178
4CM11_13_R_#31,D0X,1,1800,2017,218
4CM11_13_R_#31,G08,11,2018,2088,71
4CM11_13_R_#31,D0X,1,2089,2173,85
4CM11_13_R_#31,B0B,3,2174,2351,178
4CM11_13_R_#31,D0X,1,2352,2394,43
4CM11_13_R_#31,G07,10,2395,2458,64
4CM11_13_R_#31,D0X,1,2459,2510,52
4CM11_13_R_#31,B0A,2,2511,2678,168
4CM11_13_R_#31,D0X,1,2679,2729,51
4CM11_13_R_#31,G02,5,2730,2784,55
4CM11_13_R_#31,D0X,1,2785,2828,44
4CM11_13_R_#31,B0B,3,2829,3013,185
4CM11_13_R_#31,D0X,1,3014,3168,155
4CM11_13_R_#31,G06,9,3169,3236,68
4CM11_13_R_#31,D0X,1,3237,3328,92
4CM11_13_R_#31,B0A,2,3329,3509,181
4CM11_13_R_#31,G11,14,3510,3572,63
4CM11_13_R_#31,D0X,1,3573,3640,68
4CM11_13_R_#31,B0A,2,3641,3798,158
4CM11_13_R_#31,D0X,1,3799,3813,15
4CM11_13_R_#31,G01,4,3814,3864,51
4CM11_13_R_#31,D0X,1,3865,3945,81
4CM11_13_R_#32,D0X,1,1,23,23
4CM11_13_R_#32,G05,8,24,92,69
4CM11_13_R_#32,D0X,1,93,136,44
4CM11_13_R_#32,B0A,2,137,347,211
4CM11_13_R_#32,D0X,1,348,374,27
4CM11_13_R_#32,G02,5,375,423,49
4CM11_13_R_#32,D0X,1,424,477,54
4CM11_13_R_#32,B0B,3,478,653,176
4CM11_13_R_#32,D0X,1,654,679,26
4CM11_13_R_#32,G01,4,680,732,53
4CM11_13_R_#32,D0X,1,733,791,59
4CM11_13_R_#32,B0A,2,792,972,181
4CM11_13_R_#32,D0X,1,973,1158,186
4CM11_13_R_#32,G04,7,1159,1229,71
4CM11_13_R_#32,D0X,1,1230,1305,76
4CM11_13_R_#32,B0B,3,1306,1490,185
4CM11_13_R_#32,D0X,1,1491,1531,41
4CM11_13_R_#32,G10,13,1532,1573,42
4CM11_13_R_#32,D0X,1,1574,1635,62
4CM11_13_R_#32,B0B,3,1636,1800,165
4CM11_13_R_#32,D0X,1,1801,1811,11
4CM11_13_R_#32,G07,10,1812,1877,66
4CM11_13_R_#32,D0X,1,1878,1926,49
4CM11_13_R_#32,B0B,3,1927,2130,204
4CM11_13_R_#32,D0X,1,2131,2302,172
4CM11_13_R_#32,G06,9,2303,2374,72
4CM11_13_R_#32,D0X,1,2375,2430,56
4CM11_13_R_#32,B0A,2,2431,2597,167
4CM11_13_R_#32,D0X,1,2598,2750,153
4CM11_13_R_#32,G08,11,2751,2817,67
4CM11_13_R_#32,D0X,1,2818,2871,54
4CM11_13_R_#32,B0A,2,2872,3045,174
4CM11_13_R_#32,D0X,1,3046,3086,41
4CM11_13_R_#32,G03,6,3087,3154,68
4CM11_13_R_#32,D0X,1,3155,3225,71
4CM11_13_R_#32,B0A,2,3226,3403,178
4CM11_13_R_#32,D0X,1,3404,3474,71
4CM11_13_R_#32,G09,12,3475,3551,77
4CM11_13_R_#32,D0X,1,3552,3608,57
4CM11_13_R_#32,B0B,3,3609,3791,183
4CM11_13_R_#32,D0X,1,3792,3806,15
4CM11_13_R_#32,G11,14,3807,3846,40
4CM11_13_R_#32,D0X,1,3847,3881,35
4CM11_18_R_#45,D0X,1,1,34,34
4CM11_18_R_#45,G04,7,35,79,45
4CM11_18_R_#45,B0A,2,80,362,283
4CM11_18_R_#45,G07,10,363,420,58
4CM11_18_R_#45,B0B,3,421,727,307
4CM11_18_R_#45,G02,5,728,771,44
4CM11_18_R_#45,B0A,2,772,964,193
4CM11_18_R_#45,G11,14,965,1018,54
4CM11_18_R_#45,B0A,2,1019,1181,163
4CM11_18_R_#45,G03,6,1182,1257,76
4CM11_18_R_#45,B0B,3,1258,1452,195
4CM11_18_R_#45,D0X,1,1453,1763,311
4CM11_18_R_#45,G05,8,1764,1835,72
4CM11_18_R_#45,B0A,2,1836,2014,179
4CM11_18_R_#45,G09,12,2015,2074,60
4CM11_18_R_#45,B0A,2,2075,2371,297
4CM11_18_R_#45,G08,11,2372,2423,52
4CM11_18_R_#45,B0B,3,2424,2660,237
4CM11_18_R_#45,D0X,1,2661,2892,232
4CM11_18_R_#45,G10,13,2893,2943,51
4CM11_18_R_#45,B0B,3,2944,3236,293
4CM11_18_R_#45,D0X,1,3237,3306,70
4CM11_18_R_#45,G06,9,3307,3350,44
4CM11_18_R_#45,B0B,3,3351,3595,245
4CM11_18_R_#45,G01,4,3596,3640,45
4CM11_18_R_#45,D0X,1,3641,3664,24
4CM11_18_R_#46,D0X,1,1,29,29
4CM11_18_R_#46,G11,14,30,73,44
4CM11_18_R_#46,B0A,2,74,286,213
4CM11_18_R_#46,G01,4,287,343,57
4CM11_18_R_#46,B0B,3,344,607,264
4CM11_18_R_#46,G02,5,608,660,53
4CM11_18_R_#46,B0A,2,661,824,164
4CM11_18_R_#46,G04,7,825,904,80
4CM11_18_R_#46,B0B,3,905,1187,283
4CM11_18_R_#46,D0X,1,1188,1336,149
4CM11_18_R_#46,G06,9,1337,1390,54
4CM11_18_R_#46,B0B,3,1391,1781,391
4CM11_18_R_#46,G08,11,1782,1893,112
4CM11_18_R_#46,B0B,3,1894,2181,288
4CM11_18_R_#46,G05,8,2182,2241,60
4CM11_18_R_#46,B0A,2,2242,2476,235
4CM11_18_R_#46,D0X,1,2477,2765,289
4CM11_18_R_#46,G03,6,2766,2803,38
4CM11_18_R_#46,B0B,3,2804,2950,147
4CM11_18_R_#46,D0X,1,2951,3136,186
4CM11_18_R_#46,G09,12,3137,3231,95
4CM11_18_R_#46,B0A,2,3232,3417,186
4CM11_18_R_#46,G07,10,3418,3491,74
4CM11_18_R_#46,B0A,2,3492,3674,183
4CM11_18_R_#46,G10,13,3675,3719,45
4CM11_18_R_#46,D0X,1,3720,3739,20
4CM11_18_R_#47,D0X,1,1,17,17
4CM11_18_R_#47,G02,5,18,92,75
4CM11_18_R_#47,B0B,3,93,255,163
4CM11_18_R_#47,G06,9,256,309,54
4CM11_18_R_#47,B0A,2,310,482,173
4CM11_18_R_#47,G01,4,483,535,53
4CM11_18_R_#47,B0A,2,536,727,192
4CM11_18_R_#47,G07,10,728,797,70
4CM11_18_R_#47,B0B,3,798,1050,253
4CM11_18_R_#47,D0X,1,1051,1241,191
4CM11_18_R_#47,G08,11,1242,1301,60
4CM11_18_R_#47,B0B,3,1302,1611,310
4CM11_18_R_#47,G09,12,1612,1652,41
4CM11_18_R_#47,B0A,2,1653,1920,268
4CM11_18_R_#47,D0X,1,1921,2152,232
4CM11_18_R_#47,G05,8,2153,2198,46
4CM11_18_R_#47,B0B,3,2199,2442,244
4CM11_18_R_#47,D0X,1,2443,2641,199
4CM11_18_R_#47,G10,13,2642,2682,41
4CM11_18_R_#47,B0A,2,2683,3038,356
4CM11_18_R_#47,G04,7,3039,3087,49
4CM11_18_R_#47,B0B,3,3088,3308,221
4CM11_18_R_#47,G11,14,3309,3357,49
4CM11_18_R_#47,B0A,2,3358,3621,264
4CM11_18_R_#47,G03,6,3622,3663,42
4CM11_18_R_#47,D0X,1,3664,3691,28
4CM11_18_R_#48,D0X,1,1,12,12
4CM11_18_R_#48,G09,12,13,65,53
4CM11_18_R_#48,B0A,2,66,270,205
4CM11_18_R_#48,G02,5,271,318,48
4CM11_18_R_#48,B0B,3,319,507,189
4CM11_18_R_#48,G01,4,508,546,39
4CM11_18_R_#48,B0A,2,547,801,255
4CM11_18_R_#48,D0X,1,802,1001,200
4CM11_18_R_#48,G11,14,1002,1030,29
4CM11_18_R_#48,B0A,2,1031,1137,107
4CM11_18_R_#48,G04,7,1138,1204,67
4CM11_18_R_#48,B0B,3,1205,1557,353
4CM11_18_R_#48,D0X,1,1558,1784,227
4CM11_18_R_#48,G03,6,1785,1836,52
4CM11_18_R_#48,B0B,3,1837,2188,352
4CM11_18_R_#48,G07,10,2189,2256,68
4CM11_18_R_#48,B0B,3,2257,2537,281
4CM11_18_R_#48,D0X,1,2538,2712,175
4CM11_18_R_#48,G08,11,2713,2774,62
4CM11_18_R_#48,B0B,3,2775,2943,169
4CM11_18_R_#48,G05,8,2944,2994,51
4CM11_18_R_#48,B0A,2,2995,3347,353
4CM11_18_R_#48,G10,13,3348,3406,59
4CM11_18_R_#48,B0A,2,3407,3622,216
4CM11_18_R_#48,G06,9,3623,3669,47
4CM11_18_R_#48,D0X,1,3670,3697,28
4CM11_20_R_#41,D0X,1,1,59,59
4CM11_20_R_#41,G08,11,60,145,86
4CM11_20_R_#41,B0A,2,146,322,177
4CM11_20_R_#41,G10,13,323,406,84
4CM11_20_R_#41,B0B,3,407,619,213
4CM11_20_R_#41,G06,9,620,685,66
4CM11_20_R_#41,B0A,2,686,845,160
4CM11_20_R_#41,G11,14,846,925,80
4CM11_20_R_#41,B0A,2,926,1108,183
4CM11_20_R_#41,D0X,1,1109,1470,362
4CM11_20_R_#41,G01,4,1471,1583,113
4CM11_20_R_#41,B0B,3,1584,1721,138
4CM11_20_R_#41,G03,6,1722,1768,47
4CM11_20_R_#41,B0B,3,1769,1975,207
4CM11_20_R_#41,D0X,1,1976,2226,251
4CM11_20_R_#41,G04,7,2227,2320,94
4CM11_20_R_#41,B0A,2,2321,2528,208
4CM11_20_R_#41,G09,12,2529,2607,79
4CM11_20_R_#41,B0A,2,2608,2786,179
4CM11_20_R_#41,G07,10,2787,2869,83
4CM11_20_R_#41,B0B,3,2870,3068,199
4CM11_20_R_#41,D0X,1,3069,3349,281
4CM11_20_R_#41,G02,5,3350,3456,107
4CM11_20_R_#41,B0B,3,3457,3622,166
4CM11_20_R_#41,G05,8,3623,3693,71
4CM11_20_R_#41,D0X,1,3694,3746,53
4CM11_20_R_#42,D0X,1,1,29,29
4CM11_20_R_#42,G11,14,30,147,118
4CM11_20_R_#42,B0A,2,148,331,184
4CM11_20_R_#42,G09,12,332,402,71
4CM11_20_R_#42,B0A,2,403,594,192
4CM11_20_R_#42,G08,11,595,665,71
4CM11_20_R_#42,B0B,3,666,818,153
4CM11_20_R_#42,G07,10,819,906,88
4CM11_20_R_#42,B0B,3,907,1119,213
4CM11_20_R_#42,D0X,1,1120,1439,320
4CM11_20_R_#42,G10,13,1440,1524,85
4CM11_20_R_#42,B0B,3,1525,1667,143
4CM11_20_R_#42,D0X,1,1668,2012,345
4CM11_20_R_#42,G05,8,2013,2088,76
4CM11_20_R_#42,B0A,2,2089,2275,187
4CM11_20_R_#42,D0X,1,2276,2519,244
4CM11_20_R_#42,G06,9,2520,2628,109
4CM11_20_R_#42,B0A,2,2629,2834,206
4CM11_20_R_#42,G02,5,2835,2902,68
4CM11_20_R_#42,B0A,2,2903,3057,155
4CM11_20_R_#42,G03,6,3058,3141,84
4CM11_20_R_#42,B0B,3,3142,3384,243
4CM11_20_R_#42,G01,4,3385,3447,63
4CM11_20_R_#42,B0B,3,3448,3636,189
4CM11_20_R_#42,G04,7,3637,3699,63
4CM11_20_R_#42,D0X,1,3700,3743,44
4CM11_20_R_#43,D0X,1,1,32,32
4CM11_20_R_#43,G08,11,33,108,76
4CM11_20_R_#43,B0B,3,109,337,229
4CM11_20_R_#43,G01,4,338,404,67
4CM11_20_R_#43,B0A,2,405,584,180
4CM11_20_R_#43,G11,14,585,635,51
4CM11_20_R_#43,B0B,3,636,809,174
4CM11_20_R_#43,G07,10,810,885,76
4CM11_20_R_#43,B0A,2,886,1076,191
4CM11_20_R_#43,G05,8,1077,1152,76
4CM11_20_R_#43,B0A,2,1153,1348,196
4CM11_20_R_#43,G09,12,1349,1422,74
4CM11_20_R_#43,B0B,3,1423,1611,189
4CM11_20_R_#43,D0X,1,1612,1923,312
4CM11_20_R_#43,G03,6,1924,2004,81
4CM11_20_R_#43,B0B,3,2005,2201,197
4CM11_20_R_#43,G02,5,2202,2271,70
4CM11_20_R_#43,B0B,3,2272,2550,279
4CM11_20_R_#43,D0X,1,2551,2870,320
4CM11_20_R_#43,G06,9,2871,2948,78
4CM11_20_R_#43,B0A,2,2949,3206,258
4CM11_20_R_#43,D0X,1,3207,3618,412
4CM11_20_R_#43,G04,7,3619,3704,86
4CM11_20_R_#43,B0A,2,3705,3907,203
4CM11_20_R_#43,G10,13,3908,3978,71
4CM11_20_R_#43,D0X,1,3979,4005,27
4CM11_20_R_#44,D0X,1,1,50,50
4CM11_20_R_#44,G05,8,51,161,111
4CM11_20_R_#44,B0B,3,162,324,163
4CM11_20_R_#44,G01,4,325,386,62
4CM11_20_R_#44,B0B,3,387,665,279
4CM11_20_R_#44,G11,14,666,745,80
4CM11_20_R_#44,B0A,2,746,1007,262
4CM11_20_R_#44,G07,10,1008,1081,74
4CM11_20_R_#44,B0A,2,1082,1324,243
4CM11_20_R_#44,D0X,1,1325,1598,274
4CM11_20_R_#44,G03,6,1599,1675,77
4CM11_20_R_#44,B0B,3,1676,1851,176
4CM11_20_R_#44,D0X,1,1852,2203,352
4CM11_20_R_#44,G08,11,2204,2269,66
4CM11_20_R_#44,B0A,2,2270,2581,312
4CM11_20_R_#44,D0X,1,2582,2811,230
4CM11_20_R_#44,G04,7,2812,2878,67
4CM11_20_R_#44,B0B,3,2879,3138,260
4CM11_20_R_#44,G09,12,3139,3195,57
4CM11_20_R_#44,B0A,2,3196,3433,238
4CM11_20_R_#44,G02,5,3434,3478,45
4CM11_20_R_#44,B0A,2,3479,3721,243
4CM11_20_R_#44,G06,9,3722,3780,59
4CM11_20_R_#44,B0B,3,3781,3976,196
4CM11_20_R_#44,G10,13,3977,4043,67
4CM11_20_R_#44,D0X,1,4044,4120,77
4CM11_24_L_#61,D0X,1,1,90,90
4CM11_24_L_#61,G03,6,91,142,52
4CM11_24_L_#61,D0X,1,143,222,80
4CM11_24_L_#61,B0B,3,223,433,211
4CM11_24_L_#61,D0X,1,434,468,35
4CM11_24_L_#61,B0B,3,469,478,10
4CM11_24_L_#61,G11,14,479,527,49
4CM11_24_L_#61,D0X,1,528,615,88
4CM11_24_L_#61,B0B,3,616,828,213
4CM11_24_L_#61,D0X,1,829,856,28
4CM11_24_L_#61,G02,5,857,915,59
4CM11_24_L_#61,D0X,1,916,970,55
4CM11_24_L_#61,B0A,2,971,1138,168
4CM11_24_L_#61,D0X,1,1139,1164,26
4CM11_24_L_#61,G04,7,1165,1211,47
4CM11_24_L_#61,D0X,1,1212,1251,40
4CM11_24_L_#61,B0A,2,1252,1450,199
4CM11_24_L_#61,G10,13,1451,1506,56
4CM11_24_L_#61,D0X,1,1507,1555,49
4CM11_24_L_#61,B0A,2,1556,1739,184
4CM11_24_L_#61,D0X,1,1740,1763,24
4CM11_24_L_#61,G06,9,1764,1829,66
4CM11_24_L_#61,D0X,1,1830,1884,55
4CM11_24_L_#61,B0B,3,1885,2070,186
4CM11_24_L_#61,D0X,1,2071,2285,215
4CM11_24_L_#61,G08,11,2286,2349,64
4CM11_24_L_#61,D0X,1,2350,2394,45
4CM11_24_L_#61,B0A,2,2395,2591,197
4CM11_24_L_#61,D0X,1,2592,2607,16
4CM11_24_L_#61,G01,4,2608,2654,47
4CM11_24_L_#61,D0X,1,2655,2692,38
4CM11_24_L_#61,B0A,2,2693,2868,176
4CM11_24_L_#61,D0X,1,2869,3093,225
4CM11_24_L_#61,G09,12,3094,3158,65
4CM11_24_L_#61,D0X,1,3159,3195,37
4CM11_24_L_#61,B0B,3,3196,3364,169
4CM11_24_L_#61,D0X,1,3365,3598,234
4CM11_24_L_#61,G07,10,3599,3660,62
4CM11_24_L_#61,D0X,1,3661,3715,55
4CM11_24_L_#61,B0B,3,3716,3901,186
4CM11_24_L_#61,D0X,1,3902,3925,24
4CM11_24_L_#61,G05,8,3926,3981,56
4CM11_24_L_#61,D0X,1,3982,4026,45
4CM11_24_L_#62,D0X,1,1,76,76
4CM11_24_L_#62,G03,6,77,136,60
4CM11_24_L_#62,D0X,1,137,168,32
4CM11_24_L_#62,B0B,3,169,339,171
4CM11_24_L_#62,D0X,1,340,350,11
4CM11_24_L_#62,G04,7,351,409,59
4CM11_24_L_#62,D0X,1,410,439,30
4CM11_24_L_#62,B0A,2,440,640,201
4CM11_24_L_#62,G10,13,641,682,42
4CM11_24_L_#62,D0X,1,683,708,26
4CM11_24_L_#62,B0A,2,709,899,191
4CM11_24_L_#62,D0X,1,900,1144,245
4CM11_24_L_#62,G11,14,1145,1202,58
4CM11_24_L_#62,D0X,1,1203,1243,41
4CM11_24_L_#62,B0B,3,1244,1430,187
4CM11_24_L_#62,D0X,1,1431,1446,16
4CM11_24_L_#62,G05,8,1447,1518,72
4CM11_24_L_#62,D0X,1,1519,1542,24
4CM11_24_L_#62,B0B,3,1543,1750,208
4CM11_24_L_#62,G02,5,1751,1806,56
4CM11_24_L_#62,D0X,1,1807,1846,40
4CM11_24_L_#62,B0B,3,1847,2013,167
4CM11_24_L_#62,D0X,1,2014,2045,32
4CM11_24_L_#62,G08,11,2046,2104,59
4CM11_24_L_#62,D0X,1,2105,2147,43
4CM11_24_L_#62,B0B,3,2148,2322,175
4CM11_24_L_#62,D0X,1,2323,2559,237
4CM11_24_L_#62,G01,4,2560,2613,54
4CM11_24_L_#62,B0A,2,2614,2841,228
4CM11_24_L_#62,D0X,1,2842,3071,230
4CM11_24_L_#62,G06,9,3072,3127,56
4CM11_24_L_#62,D0X,1,3128,3156,29
4CM11_24_L_#62,B0A,2,3157,3352,196
4CM11_24_L_#62,G07,10,3353,3454,102
4CM11_24_L_#62,B0A,2,3455,3637,183
4CM11_24_L_#62,D0X,1,3638,3651,14
4CM11_24_L_#62,G09,12,3652,3709,58
4CM11_24_L_#62,D0X,1,3710,3751,42
4CM11_24_L_#63,D0X,1,1,81,81
4CM11_24_L_#63,G07,10,82,163,82
4CM11_24_L_#63,D0X,1,164,216,53
4CM11_24_L_#63,B0A,2,217,399,183
4CM11_24_L_#63,D0X,1,400,423,24
4CM11_24_L_#63,G06,9,424,474,51
4CM11_24_L_#63,D0X,1,475,497,23
4CM11_24_L_#63,B0B,3,498,688,191
4CM11_24_L_#63,D0X,1,689,698,10
4CM11_24_L_#63,G08,11,699,775,77
4CM11_24_L_#63,D0X,1,776,804,29
4CM11_24_L_#63,B0B,3,805,1018,214
4CM11_24_L_#63,D0X,1,1019,1040,22
4CM11_24_L_#63,G10,13,1041,1096,56
4CM11_24_L_#63,D0X,1,1097,1126,30
4CM11_24_L_#63,B0B,3,1127,1328,202
4CM11_24_L_#63,D0X,1,1329,1587,259
4CM11_24_L_#63,G09,12,1588,1650,63
4CM11_24_L_#63,D0X,1,1651,1689,39
4CM11_24_L_#63,B0A,2,1690,1884,195
4CM11_24_L_#63,D0X,1,1885,1904,20
4CM11_24_L_#63,G01,4,1905,1962,58
4CM11_24_L_#63,D0X,1,1963,1986,24
4CM11_24_L_#63,B0B,3,1987,2203,217
4CM11_24_L_#63,D0X,1,2204,2218,15
4CM11_24_L_#63,G02,5,2219,2281,63
4CM11_24_L_#63,D0X,1,2282,2309,28
4CM11_24_L_#63,B0B,3,2310,2517,208
4CM11_24_L_#63,D0X,1,2518,2538,21
4CM11_24_L_#63,G05,8,2539,2593,55
4CM11_24_L_#63,D0X,1,2594,2630,37
4CM11_24_L_#63,B0A,2,2631,2798,168
4CM11_24_L_#63,D0X,1,2799,3088,290
4CM11_24_L_#63,G03,6,3089,3148,60
4CM11_24_L_#63,D0X,1,3149,3177,29
4CM11_24_L_#63,B0A,2,3178,3364,187
4CM11_24_L_#63,D0X,1,3365,3611,247
4CM11_24_L_#63,G04,7,3612,3665,54
4CM11_24_L_#63,D0X,1,3666,3693,28
4CM11_24_L_#63,B0A,2,3694,3879,186
4CM11_24_L_#63,D0X,1,3880,3901,22
4CM11_24_L_#63,G11,14,3902,3970,69
4CM11_24_L_#63,D0X,1,3971,4000,30
4CM11_24_L_#64,D0X,1,1,68,68
4CM11_24_L_#64,G11,14,69,124,56
4CM11_24_L_#64,D0X,1,125,161,37
4CM11_24_L_#64,B0B,3,162,362,201
4CM11_24_L_#64,D0X,1,363,376,14
4CM11_24_L_#64,G02,5,377,434,58
4CM11_24_L_#64,D0X,1,435,471,37
4CM11_24_L_#64,B0B,3,472,655,184
4CM11_24_L_#64,D0X,1,656,676,21
4CM11_24_L_#64,G01,4,677,735,59
4CM11_24_L_#64,D0X,1,736,758,23
4CM11_24_L_#64,B0A,2,759,949,191
4CM11_24_L_#64,D0X,1,950,969,20
4CM11_24_L_#64,G05,8,970,1035,66
4CM11_24_L_#64,D0X,1,1036,1050,15
4CM11_24_L_#64,B0B,3,1051,1263,213
4CM11_24_L_#64,D0X,1,1264,1287,24
4CM11_24_L_#64,G07,10,1288,1329,42
4CM11_24_L_#64,D0X,1,1330,1357,28
4CM11_24_L_#64,B0B,3,1358,1580,223
4CM11_24_L_#64,D0X,1,1581,1813,233
4CM11_24_L_#64,G10,13,1814,1875,62
4CM11_24_L_#64,D0X,1,1876,1893,18
4CM11_24_L_#64,B0A,2,1894,2081,188
4CM11_24_L_#64,D0X,1,2082,2360,279
4CM11_24_L_#64,G08,11,2361,2429,69
4CM11_24_L_#64,D0X,1,2430,2457,28
4CM11_24_L_#64,B0A,2,2458,2636,179
4CM11_24_L_#64,D0X,1,2637,2890,254
4CM11_24_L_#64,G03,6,2891,2948,58
4CM11_24_L_#64,D0X,1,2949,2979,31
4CM11_24_L_#64,B0A,2,2980,3189,210
4CM11_24_L_#64,D0X,1,3190,3214,25
4CM11_24_L_#64,G06,9,3215,3272,58
4CM11_24_L_#64,D0X,1,3273,3291,19
4CM11_24_L_#64,B0B,3,3292,3507,216
4CM11_24_L_#64,D0X,1,3508,3519,12
4CM11_24_L_#64,G09,12,3520,3603,84
4CM11_24_L_#64,D0X,1,3604,3623,20
4CM11_24_L_#64,B0A,2,3624,3818,195
4CM11_24_L_#64,D0X,1,3819,3830,12
4CM11_24_L_#64,G04,7,3831,3881,51
4CM11_24_L_#64,D0X,1,3882,3920,39
